"HID"	"X"	"Y"
57956	28.804104	-27.525149
57957	29.148447	-26.778479
57958	29.486941	-26.030842
57959	29.819753	-25.282402
57960	30.147046	-24.533323
57961	30.468978	-23.783767
57962	30.785702	-23.033894
57963	31.097365	-22.283862
57964	31.404108	-21.533827
57965	31.706071	-20.783943
57966	32.003386	-20.034361
57967	32.296181	-19.285231
57968	32.584582	-18.536699
57969	32.868709	-17.788912
57970	33.148677	-17.042011
57971	33.424599	-16.296135
57972	33.696584	-15.551424
57973	33.964737	-14.808011
57974	34.229159	-14.066029
57975	34.489948	-13.325607
57976	34.747199	-12.586873
57977	35.001003	-11.849952
57978	35.25145	-11.114964
57979	35.498624	-10.382028
57980	35.742608	-9.651261
57981	35.983482	-8.922776
57982	36.221324	-8.196682
57983	36.456208	-7.473088
57984	36.688206	-6.752098
57985	36.917387	-6.033812
57986	37.143819	-5.318331
57987	37.367567	-4.605749
57988	37.588694	-3.896158
57989	37.991281	-3.057243
57990	38.392627	-2.220817
57991	38.793475	-1.38653
57992	39.194479	-0.554079
57993	39.580178	0.277257
57994	39.929194	1.113923
57995	40.269274	1.958869
57996	40.967497	2.544313
57997	41.6556	3.135484
58029	25.902041	-33.913615
58030	26.301458	-33.181238
58031	26.693429	-32.446496
58032	27.078179	-31.709561
58033	27.455926	-30.970608
58034	27.82688	-30.229807
58036	28.549219	-28.743335
58037	28.900991	-27.997999
58038	29.246746	-27.251482
58039	29.586663	-26.503948
58040	29.920913	-25.755557
58041	30.249662	-25.006469
58042	30.573072	-24.256841
58043	30.891297	-23.506829
58044	31.204489	-22.756586
58045	31.512793	-22.006265
58046	31.816348	-21.256015
58047	32.11529	-20.505983
58048	32.409752	-19.756316
58049	32.699858	-19.007156
58050	32.985732	-18.258645
58051	33.267492	-17.510922
58052	33.545252	-16.764123
58053	33.819123	-16.018383
58054	34.089212	-15.273834
58055	34.355623	-14.530605
58056	34.618454	-13.788823
58057	34.877802	-13.048614
58058	35.133761	-12.310098
58059	35.386421	-11.573395
58060	35.635869	-10.838623
58061	35.882189	-10.105894
58062	36.125463	-9.375321
58063	36.365768	-8.647012
58064	36.603182	-7.921073
58065	36.837778	-7.197608
58066	37.069627	-6.476717
58067	37.298797	-5.758498
58068	37.525356	-5.043044
58069	37.749366	-4.33045
58070	37.970891	-3.620803
58071	38.374123	-2.781559
58072	38.776276	-1.944774
58073	39.17808	-1.110105
58074	39.580178	-0.277257
58075	39.948407	0.555922
58076	40.292727	1.396245
58077	40.811729	2.111214
58078	41.50452	2.699052
58111	26.389567	-33.6517
58112	26.782944	-32.917304
58113	27.169075	-32.180704
58114	27.548184	-31.442066
58115	27.920487	-30.701559
58118	28.998612	-28.470455
58119	29.345708	-27.724098
58120	29.686974	-26.976679
58121	30.022584	-26.228354
58122	30.352709	-25.479278
58123	30.677513	-24.729605
58124	30.997155	-23.979485
58125	31.311787	-23.229069
58126	31.621557	-22.478503
58127	31.926609	-21.727934
58128	32.22708	-20.977506
58129	32.523105	-20.22736
58130	32.814812	-19.477636
58131	33.102326	-18.728472
58132	33.385767	-17.980003
58133	33.665252	-17.232363
58134	33.940893	-16.485682
58135	34.212799	-15.740091
58136	34.481075	-14.995715
58137	34.745823	-14.25268
58138	35.007141	-13.511106
58139	35.265123	-12.771113
58140	35.519863	-12.032819
58141	35.771447	-11.296338
58142	36.019963	-10.561783
58143	36.265493	-9.829263
58144	36.508117	-9.098885
58145	36.747913	-8.370753
58146	36.984956	-7.64497
58147	37.219318	-6.921636
58148	37.45107	-6.200845
58149	37.680278	-5.482694
58150	37.90701	-4.767272
58151	38.131328	-4.054669
58152	38.353293	-3.344971
58153	38.757223	-2.505407
58154	39.160236	-1.668273
58155	39.563048	-0.833234
58156	39.966294	0
58157	40.314244	0.836086
58158	40.653443	1.680303
58159	41.351348	2.264435
58192	26.873609	-33.387771
58193	27.261073	-32.651487
58194	27.641493	-31.913152
58195	28.015091	-31.172928
58196	28.382079	-30.430975
58198	29.097044	-28.942517
58199	29.445414	-28.196325
58200	29.787957	-27.44903
58201	30.124854	-26.700784
58202	30.456278	-25.951739
58203	30.782396	-25.202042
58204	31.10337	-24.451843
58205	31.419356	-23.701284
58206	31.730504	-22.950512
58207	32.036961	-22.199667
58208	32.338867	-21.44889
58209	32.636358	-20.698319
58210	32.929565	-19.948089
58211	33.218616	-19.198336
58212	33.503632	-18.449191
58213	33.784732	-17.700785
58214	34.062031	-16.953245
58215	34.335639	-16.206698
58216	34.605664	-15.461268
58217	34.872209	-14.717076
58218	35.135373	-13.974241
58219	35.395253	-13.232881
58220	35.651943	-12.493111
58221	35.905533	-11.755042
58222	36.156111	-11.018786
58223	36.40376	-10.284451
58224	36.648563	-9.55214
58225	36.890598	-8.821958
58226	37.129943	-8.094005
58227	37.36667	-7.368379
58228	37.600852	-6.645176
58229	37.832558	-5.924488
58230	38.061855	-5.206407
58231	38.288807	-4.49102
58232	38.513477	-3.778412
58233	38.735926	-3.068668
58234	39.140608	-2.228794
58235	39.544533	-1.391321
58236	39.948407	-0.555922
58237	40.334181	0.278175
58238	40.677507	1.117846
58239	41.195904	1.831795
58240	41.888454	2.418257
58273	26.965489	-33.857908
58274	27.35424	-33.121922
58275	27.735921	-32.383874
58276	28.110759	-31.643922
58277	28.478973	-30.90222
58278	28.840773	-30.158925
58279	29.196364	-29.414189
58280	29.54594	-28.668164
58281	29.889693	-27.920999
58282	30.227806	-27.172842
58283	30.560454	-26.423842
58284	30.887809	-25.674141
58285	31.210036	-24.923884
58286	31.527293	-24.173213
58287	31.839734	-23.422267
58288	32.147508	-22.671184
58289	32.450757	-21.920101
58290	32.749621	-21.169152
58291	33.044232	-20.41847
58292	33.33472	-19.668186
58293	33.621209	-18.918429
58294	33.90382	-18.169325
58295	34.18267	-17.421001
58296	34.457871	-16.673578
58297	34.729532	-15.927178
58298	34.997757	-15.18192
58299	35.26265	-14.437921
58300	35.524307	-13.695296
58301	35.782825	-12.954156
58302	36.038294	-12.214612
58303	36.290804	-11.476773
58304	36.540442	-10.740745
58305	36.787289	-10.00663
58306	37.031427	-9.274531
58307	37.272934	-8.544546
58308	37.511884	-7.816773
58309	37.748352	-7.091305
58310	37.982407	-6.368234
58311	38.214118	-5.647651
58312	38.443552	-4.929642
58313	38.670771	-4.214293
58314	38.895839	-3.501686
58315	39.118816	-2.7919
58316	39.524303	-1.951725
58317	39.929194	-1.113923
58318	40.334181	-0.278175
58319	40.69971	0.557816
58320	41.037997	1.401303
58321	41.735573	1.984131
58355	27.448639	-33.592021
58356	27.831534	-32.854244
58357	28.207562	-32.114549
58358	28.576947	-31.373089
58359	28.939905	-30.630014
58360	29.296644	-29.885473
58361	29.647365	-29.139614
58362	29.992262	-28.392583
58363	30.33152	-27.644524
58364	30.665322	-26.895579
58365	30.99384	-26.14589
58366	31.317242	-25.395597
58367	31.635691	-24.644836
58368	31.949342	-23.893745
58369	32.258348	-23.142458
58370	32.562853	-22.391107
58371	32.862999	-21.639824
58372	33.158921	-20.888737
58373	33.450752	-20.137976
58374	33.738616	-19.387664
58375	34.022638	-18.637927
58376	34.302936	-17.888886
58377	34.579624	-17.140661
58378	34.852812	-16.393371
58379	35.122608	-15.647131
58380	35.389116	-14.902056
58381	35.652434	-14.158259
58382	35.91266	-13.41585
58383	36.169888	-12.674936
58384	36.424208	-11.935624
58385	36.675706	-11.198017
58386	36.924469	-10.462219
58387	37.170579	-9.728328
58388	37.414113	-8.996441
58389	37.65515	-8.266655
58390	37.893764	-7.539062
58391	38.130027	-6.813753
58392	38.364008	-6.090817
58393	38.595775	-5.37034
58394	38.825394	-4.652407
58395	39.052928	-3.937099
58396	39.278439	-3.224495
58397	39.501986	-2.514674
58398	39.908334	-1.674207
58399	40.314244	-0.836086
58400	40.720399	0
58401	41.062702	0.839016
58402	41.580471	1.551948
58436	27.928397	-33.32427
58437	28.305565	-32.584818
58438	28.676068	-31.843587
58439	29.040129	-31.100724
58440	29.397959	-30.356373
58441	29.749763	-29.610678
58442	30.095739	-28.863782
58443	30.436077	-28.115825
58444	30.770962	-27.366946
58445	31.100571	-26.617281
58446	31.425075	-25.866968
58447	31.744638	-25.116139
58448	32.059421	-24.364928
58449	32.369577	-23.613466
58450	32.675254	-22.861882
58451	32.976595	-22.110303
58452	33.273739	-21.358856
58453	33.56682	-20.607665
58454	33.855966	-19.856852
58455	34.141302	-19.106538
58456	34.422948	-18.356843
58457	34.701021	-17.607884
58458	34.975634	-16.859775
58459	35.246894	-16.112631
58460	35.514907	-15.366564
58461	35.779776	-14.621683
58462	36.041597	-13.878096
58463	36.300466	-13.135909
58464	36.556476	-12.395227
58465	36.809715	-11.65615
58466	37.06027	-10.91878
58467	37.308224	-10.183214
58468	37.553658	-9.449548
58469	37.796649	-8.717875
58470	38.037275	-7.988289
58471	38.275609	-7.260878
58472	38.511721	-6.535729
58473	38.74568	-5.812929
58474	38.977554	-5.092561
58475	39.207408	-4.374706
58476	39.435303	-3.659442
58477	39.661302	-2.946847
58478	39.885464	-2.236995
58479	40.292727	-1.396245
58480	40.69971	-0.557816
58481	41.085619	0.279118
58482	41.422963	1.121874
58483	42.120199	1.703407
58519	28.776407	-32.313724
58520	29.141515	-31.571062
58521	29.500378	-30.826894
58522	29.853206	-30.081359
58523	30.200199	-29.334598
58524	30.541553	-28.586745
58525	30.877455	-27.837937
58526	31.208085	-27.088307
58527	31.533618	-26.337987
58528	31.854223	-25.587109
58529	32.17006	-24.8358
58530	32.481286	-24.084189
58531	32.788053	-23.332401
58532	33.090507	-22.580562
58533	33.388787	-21.828793
58534	33.683029	-21.077215
58535	33.973366	-20.325949
58536	34.259923	-19.575112
58537	34.542822	-18.824821
58538	34.822183	-18.075189
58539	35.098119	-17.326329
58540	35.370741	-16.578353
58541	35.640156	-15.831369
58542	35.906467	-15.085485
58543	36.169773	-14.340807
58544	36.430173	-13.597438
58545	36.687759	-12.85548
58546	36.942621	-12.115034
58547	37.194848	-11.376197
58548	37.444525	-10.639066
58549	37.691734	-9.903735
58550	37.936554	-9.170296
58551	38.179063	-8.438839
58552	38.419336	-7.709454
58553	38.657444	-6.982226
58554	38.89346	-6.257239
58555	39.12745	-5.534577
58556	39.359481	-4.81432
58557	39.589618	-4.096545
58558	39.817922	-3.381329
58559	40.044455	-2.668746
58560	40.269274	-1.958869
58561	40.677507	-1.117846
58562	41.085619	-0.279118
58563	41.448337	0.559761
58564	41.965459	1.271679
58602	29.603974	-31.297041
58603	29.957767	-30.551661
58604	30.305718	-29.805031
58605	30.648024	-29.057284
58606	30.984878	-28.308551
58607	31.316462	-27.558963
58608	31.642955	-26.808648
58609	31.964527	-26.057734
58610	32.281344	-25.306346
58611	32.593565	-24.554609
58612	32.901344	-23.802645
58613	33.204828	-23.050575
58614	33.504161	-22.298519
58615	33.79948	-21.546595
58616	34.09092	-20.794919
58617	34.378608	-20.043607
58618	34.662669	-19.292771
58619	34.943223	-18.542524
58620	35.220386	-17.792974
58621	35.494271	-17.044231
58622	35.764986	-16.296402
58623	36.032636	-15.549591
58624	36.297323	-14.803901
58625	36.559144	-14.059435
58626	36.818196	-13.316292
58627	37.07457	-12.574569
58628	37.328355	-11.834364
58629	37.579638	-11.095771
58630	37.828502	-10.358881
58631	38.075028	-9.623787
58632	38.319296	-8.890577
58633	38.561382	-8.159338
58634	38.801358	-7.430155
58635	39.039298	-6.703112
58636	39.27527	-5.978289
58637	39.509343	-5.255766
58638	39.741582	-4.535622
58639	39.97205	-3.81793
58640	40.20081	-3.102766
58641	40.427922	-2.3902
58642	40.653443	-1.680303
58643	41.062702	-0.839016
58644	41.471996	0
58645	41.808366	0.842023
58683	30.063518	-31.021587
58684	30.412367	-30.275084
58685	30.755564	-29.527441
58686	31.093306	-28.778785
58687	31.425778	-28.029244
58688	31.753163	-27.278943
58689	32.075634	-26.528006
58690	32.393359	-25.776555
58691	32.706501	-25.024711
58692	33.015214	-24.272594
58693	33.319651	-23.520321
58694	33.619956	-22.76801
58695	33.916269	-22.015774
58696	34.208727	-21.263729
58697	34.497459	-20.511984
58698	34.782593	-19.760652
58699	35.064249	-19.009841
58700	35.342547	-18.259659
58701	35.617599	-17.51021
58702	35.889517	-16.761601
58703	36.158407	-16.013932
58704	36.424372	-15.267305
58705	36.687512	-14.52182
58706	36.947924	-13.777574
58707	37.2057	-13.034663
58708	37.460933	-12.293181
58709	37.713709	-11.553222
58710	37.964113	-10.814875
58711	38.212229	-10.078231
58712	38.458137	-9.343377
58713	38.701913	-8.610397
58714	38.943633	-7.879377
58715	39.18337	-7.150398
58716	39.421196	-6.42354
58717	39.657179	-5.698883
58718	39.891386	-4.976502
58722	40.811729	-2.111214
58723	41.037997	-1.401303
58724	41.448337	-0.559761
58725	41.83444	0.280087
58726	42.350893	0.990995
58764	30.170529	-31.491143
58765	30.520218	-30.744761
58766	30.864247	-29.997219
58767	31.202814	-29.24864
58768	31.536111	-28.499149
58769	31.864322	-27.748868
58770	32.187623	-26.997918
58771	32.506186	-26.246416
58772	32.820176	-25.494483
58773	33.12975	-24.742232
58774	33.435063	-23.989781
58775	33.736262	-23.237242
58776	34.03349	-22.484727
58777	34.326884	-21.732346
58778	34.616577	-20.98021
58779	34.902696	-20.228425
58780	35.185367	-19.477099
58781	35.464709	-18.726335
58782	35.740838	-17.976237
58783	36.013865	-17.226907
58784	36.283898	-16.478446
58785	36.551044	-15.730951
58786	36.815402	-14.984519
58787	37.077071	-14.239248
58788	37.336146	-13.49523
58789	37.592719	-12.752558
58790	37.84688	-12.011322
58791	38.098714	-11.271613
58792	38.348306	-10.533517
58793	38.595738	-9.797121
58794	38.841087	-9.062508
58795	39.084431	-8.329761
58796	39.325844	-7.598961
58797	39.565399	-6.870188
58798	39.803165	-6.143518
58803	40.967497	-2.544313
58804	41.195904	-1.831795
58805	41.422963	-1.121874
58806	41.83444	-0.280087
58807	42.194235	0.561757
58847	30.974144	-30.466619
58848	31.313477	-29.718116
58849	31.647536	-28.968676
58850	31.976507	-28.218419
58851	32.300572	-27.467462
58852	32.619905	-26.715922
58853	32.934672	-25.963912
58854	33.245036	-25.211547
58855	33.551151	-24.458937
58856	33.853169	-23.706195
58857	34.151233	-22.953428
58858	34.445483	-22.200746
58859	34.736055	-21.448253
58860	35.023078	-20.696056
58862	35.586978	-19.19296
58863	35.864093	-18.442264
58864	36.138138	-17.69227
58865	36.409223	-16.943075
58866	36.677453	-16.194775
58867	36.942933	-15.447466
58868	37.205761	-14.701241
58869	37.466034	-13.956192
58870	37.723845	-13.212409
58871	37.979286	-12.469982
58872	38.232443	-11.728998
58873	38.483402	-10.989543
58874	38.732247	-10.251701
58875	38.979056	-9.515555
58876	39.223909	-8.781186
58877	39.46688	-8.048674
58878	39.708044	-7.318097
58886	41.580471	-1.551948
58887	41.808366	-0.842023
58888	42.221038	0
58930	32.089795	-28.687594
58931	32.414559	-27.936636
58932	32.734594	-27.185064
58935	33.667999	-24.927776
58936	33.970761	-24.174852
58937	34.269586	-23.421859
58938	34.564615	-22.668903
58939	34.855987	-21.916086
58940	35.143833	-21.163512
58943	35.987468	-18.908248
58944	36.262443	-18.157641
58945	36.534489	-17.407767
58946	36.803714	-16.658722
58947	37.070221	-15.910598
58948	37.334113	-15.163486
58949	37.595486	-14.417477
58950	37.854436	-13.672659
58951	38.111055	-12.929119
58952	38.365432	-12.186943
58953	38.617654	-11.446215
58954	38.867804	-10.707018
58955	39.115964	-9.969433
58956	39.362214	-9.23354
58957	39.60663	-8.499417
58958	39.849287	-7.767141
58967	41.965459	-1.271679
58968	42.194235	-0.561757
58969	42.580595	0.28108
59012	32.529658	-28.405435
59013	32.85033	-27.653839
59016	33.785687	-25.396283
59017	34.089122	-24.643197
59018	34.388634	-23.89
59019	34.684368	-23.136796
59020	34.976462	-22.383684
59021	35.265052	-21.630766
59025	36.386882	-18.622975
59026	36.659802	-17.872474
59027	36.929932	-17.122738
59028	37.197377	-16.373857
59029	37.462239	-15.625921
59030	37.724619	-14.879018
59031	37.984612	-14.133234
59032	38.242312	-13.388655
59033	38.497809	-12.645364
59034	38.751192	-11.903444
59035	39.002544	-11.162977
59036	39.251949	-10.424042
59037	39.499489	-9.686717
59038	39.74524	-8.95108
59039	39.989279	-8.217206
59049	42.350893	-0.990995
59050	42.580595	-0.28108
59051	42.967474	0
59052	42.736801	0.709901
59053	42.505251	1.422269
59054	42.272768	2.137044
59055	42.039291	2.854168
59056	41.80476	3.573581
59057	41.569114	4.29522
59058	41.332289	5.019023
59059	41.094221	5.744925
59060	40.854843	6.47286
59061	40.614087	7.20276
59062	40.371885	7.934557
59063	40.128163	8.668181
59064	39.88285	9.40356
59065	39.635869	10.140621
59066	39.387144	10.879291
59067	39.136596	11.619493
59068	38.884141	12.361151
59069	38.629696	13.104186
59070	38.373176	13.848519
59071	38.114489	14.594069
59072	37.853546	15.340754
59073	37.590251	16.08849
59074	37.324506	16.837193
59132	43.115251	0.4548
59133	42.883734	1.164128
59134	42.651346	1.875995
59135	42.418028	2.590343
59136	42.183721	3.307109
59137	41.948365	4.026232
59138	41.711899	4.747649
59139	41.474259	5.471293
59140	41.23538	6.197099
59141	40.995197	6.924999
59142	40.753642	7.654922
59143	40.510645	8.386798
59144	40.266134	9.120555
59145	40.020036	9.856118
59146	39.772277	10.593414
59147	39.522777	11.332365
59148	39.271459	12.072892
59149	39.018239	12.814918
59150	38.763034	13.558362
59151	38.505757	14.30314
59152	38.246319	15.04917
59153	37.984627	15.796368
59154	37.720587	16.544647
59214	43.262841	0.908965
59215	43.030493	1.617735
59216	42.797278	2.32912
59217	42.563138	3.043058
59218	42.328014	3.759486
59219	42.091846	4.47834
59220	41.854574	5.199555
59221	41.616132	5.923063
59222	41.376458	6.648796
59223	41.135485	7.376684
59224	40.893146	8.106655
59225	40.64937	8.838635
59226	40.404086	9.57255
59227	40.157221	10.308325
59228	39.908699	11.045881
59229	39.658444	11.785139
59230	39.406375	12.52602
59231	39.15241	13.268441
59232	38.896466	14.012319
59233	38.638454	14.75757
59234	38.378286	15.504107
59235	38.115869	16.251844
59295	43.571366	0.438736
59296	43.410266	1.362502
59297	43.177099	2.070731
59298	42.94307	2.78165
59299	42.70812	3.495196
59300	42.472192	4.211306
59301	42.235226	4.929911
59302	41.99716	5.650946
59303	41.757931	6.374341
59304	41.517476	7.100025
59305	41.275728	7.827925
59306	41.032619	8.557967
59307	40.78808	9.290077
59308	40.54204	10.024177
59309	40.294425	10.760189
59310	40.04516	11.498032
59311	39.794167	12.237625
59312	39.541368	12.978886
59313	39.286678	13.721729
59314	39.030015	14.46607
59315	38.771291	15.21182
59316	38.510417	15.958891
59317	38.2473	16.707193
59376	43.71953	0.89256
59377	43.557547	1.815418
59380	42.852995	3.946766
59381	42.616276	4.662576
59382	42.378524	5.380954
59383	42.139678	6.101831
59384	41.899676	6.825134
59385	41.658454	7.550792
59386	41.415946	8.278729
59387	41.172084	9.008869
59388	40.926798	9.741134
59389	40.680019	10.475445
59390	40.431672	11.21172
59391	40.181681	11.949878
59392	39.929971	12.689833
59393	39.67646	13.431502
59394	39.421068	14.174795
59395	39.163709	14.919625
59396	38.904296	15.665902
59397	38.642739	16.413534
59398	38.378947	17.162429
59458	43.867551	1.345752
59459	43.704707	2.267721
59462	42.997784	4.397774
59463	42.760286	5.113304
59464	42.521761	5.831476
59465	42.282149	6.552216
